2,7,0.33009755907692345,0.45650112160615425,0.05820812116923077,0.006569197101538461,0.10908290128,0.039541113036923065,0.07236903018769231,
2,8,0.3932944393823529,0.38936233976470597,0.07025908240196076,0.0009570495098039216,0.10674716035294118,0.03937994034313724,0.06067980126470587,
2,9,0.3523452853030304,0.4491089902878786,0.06995038748484847,0.004433811833333333,0.08726363849999999,0.03689789843939394,0.05056385110606059,
3,0,0.3213274817647059,0.41234496127205883,0.05397960975735294,0.0,0.1426101386985294,0.06973782055147058,0.0653218109852941,
3,1,0.3985064489625,0.36557371557499996,0.05344763813749999,0.0027468647875,0.14157788721249995,0.037998646324999996,0.0454160697125,
3,2,0.36754720504487176,0.37562158299358966,0.05505772846794871,0.003652437378205128,0.1421596970064102,0.055961364474358975,0.07113544194871793,
3,3,0.39965832008163266,0.40683437489795904,0.0535272672244898,0.006159282020408163,0.1008476597755102,0.03297311014285714,0.06000293934693878,
3,4,0.3630041174634146,0.42573028063414636,0.05944131780487805,0.002151389048780488,0.11480705258536585,0.034865853975609755,0.04973665368292681,
3,5,0.3979977845808383,0.378359120017964,0.05926712745508978,0.0025765031676646707,0.11767624233532929,0.04412323760479041,0.04707651174850299,
3,6,0.38032693662837835,0.3809512979662163,0.05266700532432432,0.006899494175675675,0.1369050003378379,0.04173053091891892,0.06814242114864863,
3,7,0.35222943756227787,0.42285080608185094,0.05708693298932382,0.0034203242740213527,0.11367950505338079,0.05013988939501779,0.060992257234875426,
3,8,0.41147771226666663,0.35385140919999997,0.04720521349999999,0.005774300116666666,0.1474116470333333,0.034279729116666664,0.040586711066666656,
3,9,0.3751681765,0.378166080736842,0.05827320265789473,0.002607212473684211,0.1355369239473684,0.05024841460526315,0.048350019973684204,
4,0,0.3611521333150684,0.4308021554520547,0.08567672926027396,0.002739726068493151,0.07134703363013696,0.048282235945205476,0.09764079189041096,
4,1,0.4132841232993199,0.3758854551496599,0.0631620828707483,0.0016390698979591835,0.11918353086394556,0.02684575168027211,0.08139928614965986,
4,2,0.36380569002608687,0.4326532701739131,0.06182464991304347,0.0,0.09525093435652172,0.04646546762608695,0.08827069142608694,
4,3,0.36618770702985065,0.41452901279104465,0.06829576692537313,0.0,0.0915077537164179,0.059479769417910444,0.0719649687761194,
4,4,0.37467322906097555,0.40823244599999986,0.06671144381707317,0.002801974512195122,0.104924869402439,0.04265605184146341,0.08098789781707316,
4,5,0.42206992686187866,0.3806282086740333,0.057929629906077335,0.001841620679558011,0.09271978920441985,0.04370586506077347,0.07817028053591159,
4,6,0.39860266786747,0.3932888012771084,0.07228222702409634,0.0037604965843373497,0.08723478496987948,0.044831036391566256,0.10477311930722888,
4,7,0.3829898283184081,0.41528865730348263,0.0508285807960199,0.0013643902039800996,0.10328917070646763,0.04623938379601989,0.08665816014427857,
4,8,0.3994380746810345,0.39396758682758615,0.04605486994827587,0.009852216801724137,0.10421195135344818,0.04647531437068965,0.08434495787068964,
4,9,0.4399217416666666,0.39206385713333325,0.06231757435,0.004615384716666667,0.08619629448333334,0.014885161499999999,0.07582846203333334,
5,0,0.3547176992711864,0.4272846936214691,0.05157156764406779,0.0023764685480225987,0.12168140077966107,0.04236818176836158,0.07451539410734463,
5,1,0.4163486967768594,0.34938131090909086,0.057922999214876036,0.0029879671404958678,0.13793492170247937,0.035424114867768586,0.047445826454545446,
5,2,0.3701090856123349,0.39402141439647576,0.055206861255506584,0.002623347281938326,0.12742099459471362,0.05061831122026431,0.06743989687665197,
5,3,0.3582987592142857,0.4347125810285714,0.058045812228571414,0.002051282142857143,0.10438400834285715,0.04250757105714287,0.03138613462857143,
5,4,0.3995323130689654,0.3915876160862068,0.06460624100000001,0.0006385696034482759,0.09870189700000004,0.044619893931034486,0.07853051787931034,
5,5,0.42496165537719327,0.3652674143201756,0.05360120777631578,0.0038876263245614037,0.11480244544736842,0.03722166692543861,0.08014214147368419,
5,6,0.3762756827171718,0.40035435449494977,0.05572954308080807,0.002610121419191919,0.1163178120656566,0.04214684501010101,0.06296312656565657,
5,7,0.3440317101623934,0.4346454357378918,0.0581415568945869,0.003617607501424501,0.10840947519373215,0.05115422733618231,0.06797816393732194,
5,8,0.43413485715463923,0.33729697805154635,0.06043654571134019,0.007396593721649484,0.12608971222680412,0.03384349417525773,0.057152366432989696,
5,9,0.3903733084807692,0.39101612365384614,0.06227673849999999,0.0010683760769230769,0.10929447865384614,0.04597098751923076,0.0484917513076923,
6,0,0.38092290342201834,0.400983247027523,0.08036756956880733,0.0,0.09621365077981649,0.0402020260733945,0.07517872110091743,
6,1,0.3859618824152543,0.41122502315254233,0.04986951977966102,0.0035520788898305085,0.11647128338135591,0.03207276679661017,0.05420693550000001,
6,2,0.33946317577777774,0.4478559649444445,0.0662116040486111,0.01170910496527778,0.07996978020833327,0.05131816013194443,0.04527451861805556,
6,3,0.3876120423965518,0.3794006817931033,0.07980655663793104,0.003914259224137931,0.091994039637931,0.05727243439655171,0.058869202396551724,
6,4,0.4139403225882353,0.3697514211470587,0.07338246180882353,0.003795498102941177,0.08914958885294116,0.04998071835294116,0.07287799495588233,
6,5,0.3918287041744188,0.39986378169186043,0.061382875598837205,0.0017954856860465116,0.0998798413604651,0.043408240313953475,0.07678728389534885,
6,6,0.3745392583333334,0.39728578449612395,0.07645763052713174,0.0031007752403100775,0.11404635616279064,0.03198623148837209,0.05022168927906976,
6,7,0.34545383810909097,0.4325338870590911,0.06294933255454545,0.0032196970500000003,0.10301945277727274,0.05282380510454543,0.08368546295454544,
6,8,0.427581441274725,0.3564177209560438,0.055027871846153834,0.0005232862527472527,0.12154804474725275,0.037902649681318686,0.05330816862637361,
6,9,0.3792933383137254,0.4224393307058824,0.06994062986274509,0.005355846058823529,0.10141023701960786,0.021560633372549026,0.061486501117647065,
7,0,0.37526039922727267,0.47464515548181824,0.0511042248090909,0.004545454545454545,0.06460317555454546,0.029841598054545455,0.11334415659090909,
7,1,0.42505362784949885,0.3993563311939804,0.05137578958193978,0.00211817172909699,0.09834924542809365,0.023746845307692308,0.10301069779933111,
7,2,0.3642609646648937,0.4626985050159577,0.056278444664893595,0.0027885236063829788,0.08137280996808506,0.03260076288297872,0.1266464041329787,
7,3,0.4294483033548388,0.3965177625698924,0.05410709416129032,0.002150537666666667,0.09544276005376343,0.022333550763440856,0.11734937763440859,
7,4,0.47789359826470584,0.32798527715294123,0.06606666230588235,0.01392156867647059,0.07508847866470587,0.03904442525882353,0.16638833345882353,
7,5,0.3942983777000003,0.41889607037931087,0.06899143116206895,0.006843185627586206,0.08033076266896551,0.0306401841,0.09854132509655172,
7,6,0.4697747079382718,0.35939849262139933,0.05903206401234567,0.002606310069958848,0.08360054563374485,0.024902018740740738,0.13911276270370368,
7,7,0.40359827745801546,0.3989725273931302,0.06448908485496183,0.0014994547671755725,0.090646409591603,0.04003089830534351,0.12084611277480918,
7,8,0.43041386179069796,0.3939106698000002,0.06094646344186046,0.002325581395348837,0.08805810163255813,0.02434533210232558,0.12057602681395346,
7,9,0.4582500268034189,0.3720191973076923,0.06588096939316239,0.0,0.05611251303418804,0.04728746263247863,0.12696993923931624,
8,0,0.37717098111688313,0.3746677969999998,0.06597622064935063,0.0018552876493506492,0.14842908587012985,0.031900639818181815,0.09883185649350651,
8,1,0.40750964757352937,0.38898910312499996,0.0576474970588235,0.005493697558823529,0.09952003419117643,0.040840037683823535,0.05917392463235293,
8,2,0.4072265447999999,0.37395990326666667,0.06906098117777777,0.009135802637037038,0.0977732675407407,0.04284351528888889,0.08180508885185184,
8,3,0.3821693875454545,0.4182073649454546,0.053807190327272714,0.006363636381818182,0.0844349932181818,0.05501744052727273,0.0648892678909091,
8,4,0.43475173451315774,0.3634332870789474,0.05276291686842106,0.0048290528289473686,0.10877232786842106,0.03545069122368422,0.12911755910526315,
8,5,0.40475406197354497,0.4000096278994713,0.06085669348148147,0.0022990678359788358,0.10764334910052907,0.023775839671957674,0.09398111605291004,
8,6,0.41298182698802405,0.3879710139041917,0.07550806335329341,0.0024522384550898207,0.07746175304191613,0.04276968580838324,0.07480930241317363,
8,7,0.3916373574175826,0.40604291101098916,0.05611234094505494,0.005134746307692307,0.09704346928021977,0.04324425657142856,0.10281238418681318,
8,8,0.3896197289062499,0.3726349203854165,0.08275684576041667,0.002923601770833333,0.11291767196874998,0.03914724786458333,0.07642016027083333,
8,9,0.40451743623076913,0.3334476101923076,0.07944728678846152,0.003815628942307692,0.14399324426923074,0.03477880782692307,0.07533643425,
9,0,0.3682468316458334,0.43494280896875,0.07080439882291667,0.0,0.07491056503124999,0.05109540418749999,0.06944444494791666,
9,1,0.4079667891752138,0.3944167723076925,0.08652716104273502,0.0026693985726495726,0.09181199386324784,0.016607898598290597,0.07505479271794871,
9,2,0.37779019654591844,0.41305861832142887,0.06432331010714283,0.004818594234693878,0.10443258663775506,0.035576705923469384,0.10526069815816326,
9,3,0.3947093349545453,0.4298580592159091,0.045572976568181815,0.003787878897727273,0.07058823979545453,0.05548352492045454,0.08922436365909091,
9,4,0.39566571202272716,0.4417142856060607,0.05848693409090906,0.0048132844772727276,0.05819495718181819,0.04112483911363636,0.09318948112878785,
9,5,0.37980924262454896,0.4200753335306862,0.0669422308194946,0.0068592058519855595,0.0839050969638989,0.042408901859205775,0.059483854545126336,
9,6,0.3843888337511737,0.4368418776431928,0.06679452123004694,0.0007202304882629108,0.07219561493427228,0.03905893330516432,0.08243349062441312,
9,7,0.39810328498534825,0.4181716878717954,0.061844241260073235,0.004853479967032967,0.08888601373626369,0.028141303483516473,0.08382028099633697,
9,8,0.42119304817073155,0.38351373920731696,0.07332977120121947,0.0014397019024390244,0.09242635914024386,0.028097394268292688,0.0927726754939024,
9,9,0.43996957153571425,0.386790167452381,0.05288497939285715,0.0019841270476190476,0.08730200219047618,0.031069162702380946,0.09917143614285713,
